57, 236, 178
48, 235, 175
78, 238, 182
64, 235, 184
66, 238, 182
62, 241, 184
65, 235, 179
63, 235, 180
61, 238, 183
60, 234, 179
70, 236, 180
68, 236, 187
61, 235, 177
63, 239, 177
58, 232, 172
60, 237, 180
61, 241, 184
59, 236, 175
58, 236, 178
65, 242, 186
59, 237, 176
75, 237, 185
54, 236, 176
61, 238, 178
53, 235, 174
81, 238, 188
109, 240, 198
60, 240, 181
71, 235, 184
66, 234, 184
57, 236, 177
84, 237, 189
59, 236, 179
72, 235, 178
64, 235, 183
61, 234, 176
58, 235, 177
62, 241, 183
59, 237, 180
67, 237, 190
62, 236, 181
58, 231, 170
56, 233, 172
61, 237, 186
56, 236, 177
60, 236, 178
59, 240, 181
58, 232, 171
71, 235, 179
64, 234, 177
95, 222, 182
69, 238, 191
60, 237, 179
61, 241, 183
71, 238, 193
89, 233, 188
62, 229, 177
64, 235, 178
62, 240, 183
72, 235, 182
74, 238, 195
65, 237, 183
65, 233, 176
57, 236, 176
59, 236, 178
